date,link,description,title
Sábado 10 de septiembre de 2016,http://www.eltiempo.com/bogota/bebidas-segun-el-tipo-de-deporte/16698809,(...) ,Crean bebidas para cada tipo de deporte
Sábado 10 de septiembre de 2016,http://www.eltiempo.com/colombia/otras-ciudades/asesinato-de-la-periodista-flor-alba-nunez/16697711,(...) .,"Flor Alba Núñez, emblema de un periodismo bajo amenaza"
Viernes  9 de septiembre de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/nuevo-album-de-los-beatles/16696816,"(...)  Martin y el , Sam Okell (...)",Estrenan álbum de los Beatles con material descatalogado
Viernes  9 de septiembre de 2016,http://www.eltiempo.com/colombia/otras-ciudades/recursos-hidricos-en-el-quindio/16696697,"(...)  que los informes preliminares de los profesionales de la CRQ dan cuenta de que ""no existe la certeza científica de que esos los cultivos puedan perjudicar las fuentes hídricas"".","Quindío, en vilo por falta de recursos hídricos "
Viernes  9 de septiembre de 2016,http://www.eltiempo.com/entretenimiento/arte-y-teatro/homenaje-pedro-alcantara-a-vasili-kandinsky-con-la-obra-treinta/16696434,"(...)  (Florida). Quiso ser , aeronáutico, al parecer para combinar su placer por el dibujo con su afición por los aviones. Regresó a Colombia para estudiar Ciencia (...)","'Treinta', el tributo de Pedro Alcántara a Vasili Kandinsky"
Jueves  8 de septiembre de 2016,http://www.eltiempo.com/deportes/tenis/escuela-de-tenis-en-el-choco-para-ayudar-a-ninos-/16696129,"(...) , otro de los talentos chocoanos que se prepara como , industrial en la Universidad de Antioquia.",El 'deporte blanco' que se la juega por los niños del Chocó
Jueves  8 de septiembre de 2016,http://www.eltiempo.com/colombia/boyaca-7-dias/asesor-de-gobernacion-inicia-campana-por-el-si-en-el-plebiscito-/16695388,(...)  que acompañó en campaña y hace parte del equipo del gobernador Carlos Andrés Amaya.,Asesor de gobernacion iniciará campaña por el 'sí' en el plebiscito 
Jueves  8 de septiembre de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/viaje-de-la-sonda-espacial-osiris-rex/16695036,(...) .,Un viaje con retorno al 'asteroide de la muerte'  
Viernes  2 de septiembre de 2016,http://www.eltiempo.com/bogota/eleccion-del-rector-de-la-universidad-distrital/16689682,"(...) , , (...)",Voto en blanco gana de nuevo en elección de rector de U. Distrital
Viernes  2 de septiembre de 2016,http://www.eltiempo.com/bogota/mundo-urbano-el-proyecto-de-china-de-establecer-superurbes/16689639,"(...)  ciudades, llegando hasta 50 millones de personas. ",El proyecto de China de establecer superurbes
Jueves  1 de septiembre de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/redil-cuarteto-lanza-su-disco-remolino-en-el-estero-/16689377,"(...)  se llamó 'La Rana' y fue lanzado en el 2012. Ese mismo año, en los estudios Ático de la Universidad Javeriana, la agrupación tuvo la oportunidad de grabar con el , (...)",Redil Cuarteto lanza su disco 'Remolino en el Estero' 
Jueves  1 de septiembre de 2016,http://www.eltiempo.com/bogota/desierta-eleccion-de-rector-en-la-universidad-distrital-/16689262,"(...) , EL Tiempo conoció que en la votación de hoy hubo seis votos en blanco, dos por el candidato José Lizcano Caro, , catastral y de geodesia de la UD y dos a favor de William F (...)",Queda desierta elección del rector en la Universidad Distrital 
Miércoles 31 de agosto de 2016,http://www.eltiempo.com/colombia/cali/congreso-internacional-de-ingenieros-en-univalle/16688040,(...) ,"Logística en atención de emergencias, reto de ingenieros en el Valle"
Miércoles 31 de agosto de 2016,http://www.eltiempo.com/bogota/retos-del-nuevo-rector-de-la-universidad-distrital/16687669,(...) ,Los retos del futuro rector de la Universidad Distrital 
Miércoles 31 de agosto de 2016,http://www.eltiempo.com/bogota/los-retos-del-futuro-rector-de-la-u-distrital-/16687666,(...) .,Los retos del futuro rector de la U. Distrital 
Martes 30 de agosto de 2016,http://www.eltiempo.com/colombia/medellin/construccion-de-parques-del-rio-medellin-/16687016,"(...) ,6 por ciento.",Etapa 1 B de Parques del Río Medellín costará 100.000 millones más
Lunes 29 de agosto de 2016,http://www.eltiempo.com/politica/proceso-de-paz/entrevista-de-maria-isabel-rueda-ejercito-explica-cese-del-fuego/16685826,"(...)  con nuestros , militares y la acción integral.",'El ejército que quedará con armas es el de la República de Colombia'
Lunes 29 de agosto de 2016,http://www.eltiempo.com/economia/sectores/obras-4g-ibague-cajamarca/16685744,"(...)  es un proyecto que se hará en alta montaña con procesos constructivos que causarán el menor impacto ambiental”, dijo uno de los , de la obra.",Avanzan los trabajos en la autopista 4G de Ibagué a Cajamarca
Lunes 29 de agosto de 2016,http://www.eltiempo.com/bogota/cazainfractores-en-bogota/16685650,"(...) ,@CazaInfractor",Las campañas ciudadanas que buscan a infractores en las vías de Bogotá
Lunes 29 de agosto de 2016,http://www.eltiempo.com/colombia/medellin/planta-que-limpiara-el-rio-medellin-operaria-en-el-2017/16685604,"(...)  en múltiples usos como recuperación de suelos, abono y materia prima para la construcción.",Planta que limpiará el río Medellín operaría en el 2017
Domingo 28 de agosto de 2016,http://www.eltiempo.com/estilo-de-vida/gente/millennials-que-dejan-huella/16685255,"(...)  por el fenómeno de la Niña en 2011, Lina Cataño y Andrés Walker, , de diseño de producto de la Universidad Eafit de Medellín, decidieron dedicarse a investigar (...)",Millennials que dejan huella
Domingo 28 de agosto de 2016,http://www.eltiempo.com/opinion/cartas-del-lector/foro-del-lector-opinion-el-tiempo-28-de-agosto-2016/16685070,"(...)  de , y los entes gubernamentales se deben pronunciar.",La paz va más allá de la firma
Sábado 27 de agosto de 2016,http://www.eltiempo.com/economia/sectores/recursos-publicos-recuperados-por-la-contraloria/16684950,"(...)  financiar , civiles, ambientales, documentólogos, grafólogos”, señala Felipe Córdoba, auditor general.",Contralorías rescatan 40 de cada $ 1.000 de recursos embolatados
Sábado 27 de agosto de 2016,http://www.eltiempo.com/colombia/llano-7-dias/meta-presente-y-futuro-petrolero-del-pais-/16684618,"(...) : ,En dos departamentos del país, petróleo no alcanza a cubrir los costos",Meta: presente y futuro petrólero del país 
Sábado 27 de agosto de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/francisco-jose-de-caldas-a-200-anos-de-su-muerte/16684082,"(...)  científico colombiano, sino que para muchos historiadores es el primer astrónomo, el primer geógrafo, el primer , militar y el primer periodista científico nacido en tierras (...)","Caldas, el primer gran científico que tuvo Colombia"
Sábado 27 de agosto de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/se-mueren-las-abejas-de-guasca/16684077,"(...) , enferma a las abejas. Ernesto Bermúdez*, , ambiental con más de 20 años de experiencia en el uso de plaguicidas, advirtió de otros tóxicos más peligrosos (...)",¿Por qué se están muriendo las abejas de Guasca?
Viernes 26 de agosto de 2016,http://www.eltiempo.com/colombia/cali/medio-ambiente-suroccidente/16683982,"(...)  de la CVC, Rubén Darío Materón.",Valle se propone ser el primero libre de C02
Viernes 26 de agosto de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/primer-portal-de-empleo-para-perfiles-tic-en-colombia/16683914,"(...) , España, Luxemburgo, Filipinas y Bélgica, , de sistemas, programadores, expertos en Oracle, SAP, redes sociales, CRM, entre otros, y haberse lanzado en Colombia desde hace tan solo un mes (...)","Ticjob.co, el primer portal de empleo para perfiles TIC en Colombia"
Martes 23 de agosto de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/25-anos-de-la-web/16681047,(...)  de los sesenta. ,"Hace 25 años, la web se abrió al público"
Martes 23 de agosto de 2016,http://www.eltiempo.com/colombia/otras-ciudades/asesinan-a-militar-en-extranos-hechos-en-zona-rural-de-valledupar/16681021,"(...)  y era oriundo de Casacará (Codazzi), estaba adscrito al Batallón de , N° 10, General Manuel Alberto Murillo González.","En hechos confusos, asesinan a un soldado en zona rural de Valledupar"
Martes 23 de agosto de 2016,http://www.eltiempo.com/estilo-de-vida/gente/frank-sebastian-franco-concurso-de-ortografia-de-el-tiempo/16680748,(...) ,El bogotano que cumplió su sueño gracias a un concurso de ortografía
Martes 23 de agosto de 2016,http://www.eltiempo.com/colombia/otras-ciudades/tragedia-en-estadio-plazas-alcid-de-neiva/16680457,"(...) , y la misma posición asumió el , civil Marcos Silva, quien, tras visitar la zona afectada y revisar los escombros, advirtió que “en la obra hubo fallas aberrantes (...)",Las 'perlas' tras tragedia del estadio de Neiva 
Lunes 22 de agosto de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/aplicacion-para-encontrar-companero-de-habitacion-/16680266,(...) .,Encuentre el 'roomie' ideal para convivir 
Viernes 26 de agosto de 2016,http://www.eltiempo.com/colombia/cali/rescate-de-loma-de-chipichape/16683481,(...)  plamtados y que no requieran cantidades altas de agua.,"Ladera de Chipichache, en el norte de Cali, se convertirá en parque"
Viernes 26 de agosto de 2016,http://www.eltiempo.com/colombia/otras-ciudades/liberan-ingenieros-secuestrados-por-eln/16683228,(...) ,Liberan a ingenieros en poder del Eln
Lunes 22 de agosto de 2016,http://www.eltiempo.com/mundo/medio-oriente/iran-expone-sistema-de-misiles-antiaereos/16679541,(...) .,"Por primera vez, Irán expone su nuevo sistema de misiles antiaéreos"
Sábado 20 de agosto de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/entrevista-con-jacqueline-bustamante-profesora-que-pidio-memes-en-clase-/16678842,"(...)  en desgracia y un europeo vendedor de joyas, entre otros.",'Profesor lejos de las redes hace el ridículo': Jacqueline Bustamante
Sábado 20 de agosto de 2016,http://www.eltiempo.com/bogota/edificio-benavides-en-ruinas-/16677801,(...)  una tragedia.,Habitantes de Cedritos viven atemorizados por un edificio en ruinas 
Viernes 26 de agosto de 2016,http://www.eltiempo.com/colombia/otras-ciudades/liberan-a-ingenieros-en-poder-del-eln/16683217,(...) ,Liberan a ingenieros en poder del Eln
Viernes 26 de agosto de 2016,http://www.eltiempo.com/bogota/recuperacion-del-rio-bogota/16683191,"(...) , y para culminar por completo se requieren los 16 kilómetros hasta Cota.",Trabajos de limpieza del río Bogotá irán hasta Cota
Viernes 19 de agosto de 2016,http://www.eltiempo.com/colombia/otras-ciudades/la-utp-con-nueva-interseccion-vial-y-ruta-del-sistema-megabus/16677275,"(...) ’, la carrera 29 y las calles 17 y 14”, explicó Fernando Arbeláez, , residente del consorcio constructor.","La UTP, con nueva intersección vial y ruta del sistema Megabús"
Viernes 19 de agosto de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/como-usar-el-verbo-hacer/16677189,"(...)  canción”. Así, ¿alguien extrañara el “hacer”?",Sugerencias para el verbo hacer
Jueves 18 de agosto de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/alianza-volvo-y-uber-para-desarrollar-automoviles-autonomos/16676619,"(...)  sus destinos sin necesidad de tomar el volante. Los , de Volvo prueban el primer modelo autónomo en las calles de Gotemburgo (suroeste de Suecia) desde 2014, y en 2017 lo confiarán (...)",Volvo y Uber se alían para desarrollar automóviles autónomos
Jueves 18 de agosto de 2016,http://www.eltiempo.com/bogota/transforman-las-llantas-usadas-en-canecas/16676177,(...) .,Vecinos transforman las llantas usadas en canecas
Jueves 25 de agosto de 2016,http://www.eltiempo.com/colombia/otras-ciudades/en-libertad-dos-ingenieros-que-habian-sido-secuestrados-por-el-eln/16682738,"(...)  de los , Juan Manuel Zorro y Yairsiño Amaya, quienes la tarde de este miércoles habían sido secuestrados en zona rural del municipio de Tibú, en Norte de Santander (...)","Dos ingenieros secuestrados por el Eln, en Tibú, fueron liberados"
Jueves 25 de agosto de 2016,http://www.eltiempo.com/colombia/otras-ciudades/soldados-tapan-huecos-en-ibague/16682301,(...) ”.,"Con palas, picas y cascos, soldados tapan huecos en calles de Ibagué"
Jueves 25 de agosto de 2016,http://www.eltiempo.com/opinion/editorial/la-tragedia-del-plazas-alcid-editorial-el-tiempo-25-de-agosto-de-2016/16682222,"(...) , a cargo de un , agroindustrial experto en bovinos.,Es de esperarse que la justicia dé pronto con los responsables. Algo tan urgente como que la actual administración (...)",Editorial: La tragedia del Plazas Alcid
Miércoles 24 de agosto de 2016,http://www.eltiempo.com/carrusel/las-mujeres-en-la-ingenieria-en-colombia/16682013,(...) ',Se buscan ingenieras
Jueves 18 de agosto de 2016,http://www.eltiempo.com/bogota/nuevo-edificio-de-la-escuela-de-ingenieria/16676175,"(...) , son 9.300 metros cuadrados de área construida, en tres niveles y un sótano de parqueaderos.",La Escuela de Ingeniería estrena edificio
Jueves 18 de agosto de 2016,http://www.eltiempo.com/bogota/vientos-fuertes-en-bogota/16676173,(...) .,Vendaval que sacudió a Bogotá se puede repetir
Jueves 18 de agosto de 2016,http://www.eltiempo.com/colombia/llano-7-dias/reintegracion-en-meta/16675960,(...)  que soñamos para que la paz sea no solo un sueño sino una realidad”.,Compromiso empresarial con plan de reintegración en el Meta
Miércoles 24 de agosto de 2016,http://www.eltiempo.com/colombia/llano-7-dias/emergencia-vial-en-casanare/16681264,(...)  al lecho del río.,Plan de emergencia para comunicar a Casanare con el centro del país
Martes 23 de agosto de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/historias-de-guitarristas-solistas-/16681162,"(...)  del ‘blues’ del Misisipi (EE. UU.). , de sonido, músico y docente. Debutó como solista en el 2012 con su primer álbum, ‘Lone spirit (...)",Tom Abella encarna la dura vida de los guitarristas solistas 
Jueves 18 de agosto de 2016,http://www.eltiempo.com/opinion/columnistas/por-siempre-joven-juan-esteban-constain-columna-el-tiempo/16675950,"(...) ’.,Víctor Pérez, el , por años de la HJCK, me contaba que dos cosas lo conmovieron toda la vida de Castaño como jefe: la primera, que jamás se le atrasó con el pago (...)",Por siempre joven
Miércoles 17 de agosto de 2016,http://www.eltiempo.com/deportes/otros-deportes/santiago-lange-de-54-anos-consigue-el-segundo-oro-para-argentina-en-rio/16675473,"(...) , el agua fue su casa.",Velista de 54 años logró el segundo oro para Argentina en Río
